98,R131315,Introduction to Computer Science-I,CS1102,E1S1,CS
99,R131315,Engineering Mathematics,MA1101,E1S1,CS
100,R131315,Network Analysis,EC2102,E1S1,CS
101,R131355,Introduction to Computer Science-I Lab,CS1702,E1S1,CS
102,R131355,Network Analysis,EC2102,E1S1,CS
103,R131364,Discrete Mathematics,MA2101,E1S1,CS
104,R131391,Introduction to Computer Science-I Lab,CS1702,E1S1,CS
105,R131391,Engineering Mathematics,MA1101,E1S1,CS
106,R131423,Discrete Mathematics,MA2101,E1S1,CS
107,R131423,Engineering Mathematics,MA1101,E1S1,CS
108,R131465,Discrete Mathematics,MA2101,E1S1,CS
109,R131465,Introduction to Computer Science-I,CS1102,E1S1,CS
110,R131465,Engineering Mathematics,MA1101,E1S1,CS
111,R131508,Introduction to Computer Science-I,CS1102,E1S1,CS
112,R131515,Discrete Mathematics,MA2101,E1S1,CS
113,R131515,Introduction to Computer Science-I,CS1102,E1S1,CS
114,R131515,Introduction to Computer Science-I Lab,CS1702,E1S1,CS
115,R131515,IT Workshop,CS1103,E1S1,CS
116,R131515,IT Workshop Lab,CS1703,E1S1,CS
117,R131515,Engineering Mathematics,MA1101,E1S1,CS
118,R131515,Network Analysis,EC2102,E1S1,CS
119,R131551,Introduction to Computer Science-I,CS1102,E1S1,CS
120,R131554,Introduction to Computer Science-I,CS1102,E1S1,CS
121,R131554,Engineering Mathematics,MA1101,E1S1,CS
122,R131560,Discrete Mathematics,MA2101,E1S1,CS
123,R131560,Introduction to Computer Science-I Lab,CS1702,E1S1,CS
124,R131560,IT Workshop,CS1103,E1S1,CS
125,R131560,IT Workshop Lab,CS1703,E1S1,CS
126,R131560,Engineering Mathematics,MA1101,E1S1,CS
127,R131560,Network Analysis,EC2102,E1S1,CS
128,R131621,Discrete Mathematics,MA2101,E1S1,CS
129,R131621,Introduction to Computer Science-I,CS1102,E1S1,CS
130,R131621,Engineering Mathematics,MA1101,E1S1,CS
131,R131641,Discrete Mathematics,MA2101,E1S1,CS
132,R131641,Introduction to Computer Science-I Lab,CS1702,E1S1,CS
133,R131641,Engineering Mathematics,MA1101,E1S1,CS
134,R131653,Discrete Mathematics,MA2101,E1S1,CS
135,R131655,Discrete Mathematics,MA2101,E1S1,CS
136,R131655,Introduction to Computer Science-I,CS1102,E1S1,CS
137,R131666,Discrete Mathematics,MA2101,E1S1,CS
138,R131672,Discrete Mathematics,MA2101,E1S1,CS
139,R131701,Engineering Mathematics,MA1101,E1S1,CS
140,R131713,Discrete Mathematics,MA2101,E1S1,CS
141,R131713,Introduction to Computer Science-I,CS1102,E1S1,CS
142,R131713,Introduction to Computer Science-I Lab,CS1702,E1S1,CS
143,R131713,Engineering Mathematics,MA1101,E1S1,CS
144,R131713,Network Analysis,EC2102,E1S1,CS
145,R131788,Engineering Mathematics,MA1101,E1S1,CS
146,R131794,Discrete Mathematics,MA2101,E1S1,CS
147,R131799,Discrete Mathematics,MA2101,E1S1,CS
148,R131799,Introduction to Computer Science-I,CS1102,E1S1,CS
149,R131799,Introduction to Computer Science-I Lab,CS1702,E1S1,CS
150,R131799,IT Workshop,CS1103,E1S1,CS
151,R131799,Engineering Mathematics,MA1101,E1S1,CS
152,R131799,Network Analysis,EC2102,E1S1,CS
153,R131822,Engineering Mathematics,MA1101,E1S1,CS
154,R131862,Discrete Mathematics,MA2101,E1S1,CS
155,R131862,Introduction to Computer Science-I,CS1102,E1S1,CS
156,R131903,Network Analysis,EC2102,E1S1,CS
157,R131907,Network Analysis,EC2102,E1S1,CS
158,R131930,Engineering Mathematics,MA1101,E1S1,CS
159,R131949,Discrete Mathematics,MA2101,E1S1,CS
160,R131952,Introduction to Computer Science-I,CS1102,E1S1,CS
161,R131985,Engineering Mathematics,MA1101,E1S1,CS
162,R131990,Introduction to Computer Science-I Lab,CS1702,E1S1,CS
163,R131990,Engineering Mathematics,MA1101,E1S1,CS
164,R131990,Network Analysis,EC2102,E1S1,CS
165,B131951,Database Management Systems,CS1301,E2S1,CS
166,B131951,Database Management Systems Lab,CS1706,E2S1,CS
167,B131951,Design and Analysis of Algorithms,CS2104,E2S1,CS
168,B131951,Object Oriented Programming through Java,CS2103,E2S1,CS
169,B131951,Object Oriented Programming through Java Lab,CS1707,E2S1,CS
170,B131951,Switching Circuits and Logic Design,CS2201,E2S1,CS
171,B131951,Switching Circuits and Logic Design Lab,CS2801,E2S1,CS
172,R121665,Database Management Systems,CS1301,E2S1,CS
173,R121665,Design and Analysis of Algorithms,CS2104,E2S1,CS
174,R131005,Database Management Systems,CS1301,E2S1,CS
175,R131027,Database Management Systems,CS1301,E2S1,CS
176,R131027,Object Oriented Programming through Java Lab,CS1707,E2S1,CS
177,R131028,Database Management Systems,CS1301,E2S1,CS
178,R131028,Object Oriented Programming through Java Lab,CS1707,E2S1,CS
179,R131033,Database Management Systems,CS1301,E2S1,CS
180,R131033,Object Oriented Programming through Java Lab,CS1707,E2S1,CS
181,R131035,Database Management Systems,CS1301,E2S1,CS
182,R131035,Object Oriented Programming through Java Lab,CS1707,E2S1,CS
183,R131043,Database Management Systems,CS1301,E2S1,CS
184,R131043,Design and Analysis of Algorithms,CS2104,E2S1,CS
185,R131043,Switching Circuits and Logic Design Lab,CS2801,E2S1,CS
186,R131048,Design and Analysis of Algorithms,CS2104,E2S1,CS
187,R131078,Object Oriented Programming through Java,CS2103,E2S1,CS
188,R131078,Switching Circuits and Logic Design,CS2201,E2S1,CS
189,R131126,Switching Circuits and Logic Design,CS2201,E2S1,CS
190,R131216,Database Management Systems,CS1301,E2S1,CS
191,R131216,Database Management Systems Lab,CS1706,E2S1,CS
192,R131216,Design and Analysis of Algorithms,CS2104,E2S1,CS
193,R131216,Switching Circuits and Logic Design,CS2201,E2S1,CS
194,R131241,Database Management Systems Lab,CS1706,E2S1,CS
195,R131241,Object Oriented Programming through Java,CS2103,E2S1,CS
196,R131241,Object Oriented Programming through Java Lab,CS1707,E2S1,CS
197,R131241,Switching Circuits and Logic Design,CS2201,E2S1,CS
198,R131241,Switching Circuits and Logic Design Lab,CS2801,E2S1,CS
199,R131259,Database Management Systems,CS1301,E2S1,CS
200,R131259,Switching Circuits and Logic Design,CS2201,E2S1,CS
201,R131302,Database Management Systems,CS1301,E2S1,CS
202,R131302,Database Management Systems Lab,CS1706,E2S1,CS
203,R131302,Design and Analysis of Algorithms,CS2104,E2S1,CS
204,R131302,Object Oriented Programming through Java,CS2103,E2S1,CS
205,R131302,Object Oriented Programming through Java Lab,CS1707,E2S1,CS
206,R131302,Switching Circuits and Logic Design,CS2201,E2S1,CS
207,R131302,Switching Circuits and Logic Design Lab,CS2801,E2S1,CS
208,R131311,Database Management Systems,CS1301,E2S1,CS
209,R131311,Database Management Systems Lab,CS1706,E2S1,CS
210,R131311,Design and Analysis of Algorithms,CS2104,E2S1,CS
211,R131311,Object Oriented Programming through Java,CS2103,E2S1,CS
212,R131311,Object Oriented Programming through Java Lab,CS1707,E2S1,CS
213,R131311,Switching Circuits and Logic Design,CS2201,E2S1,CS
214,R131311,Switching Circuits and Logic Design Lab,CS2801,E2S1,CS
215,R131319,Database Management Systems,CS1301,E2S1,CS
216,R131355,Database Management Systems,CS1301,E2S1,CS
217,R131355,Database Management Systems Lab,CS1706,E2S1,CS
218,R131355,Design and Analysis of Algorithms,CS2104,E2S1,CS
219,R131355,Object Oriented Programming through Java,CS2103,E2S1,CS
220,R131355,Object Oriented Programming through Java Lab,CS1707,E2S1,CS
221,R131355,Switching Circuits and Logic Design,CS2201,E2S1,CS
222,R131355,Switching Circuits and Logic Design Lab,CS2801,E2S1,CS
223,R131391,Database Management Systems,CS1301,E2S1,CS
224,R131391,Design and Analysis of Algorithms,CS2104,E2S1,CS
225,R131391,Object Oriented Programming through Java,CS2103,E2S1,CS
226,R131391,Object Oriented Programming through Java Lab,CS1707,E2S1,CS
227,R131391,Switching Circuits and Logic Design,CS2201,E2S1,CS
228,R131414,Database Management Systems,CS1301,E2S1,CS
229,R131414,Switching Circuits and Logic Design,CS2201,E2S1,CS
230,R131423,Database Management Systems,CS1301,E2S1,CS
231,R131423,Switching Circuits and Logic Design,CS2201,E2S1,CS
232,R131465,Database Management Systems,CS1301,E2S1,CS
233,R131465,Design and Analysis of Algorithms,CS2104,E2S1,CS
234,R131465,Object Oriented Programming through Java,CS2103,E2S1,CS
235,R131465,Switching Circuits and Logic Design,CS2201,E2S1,CS
236,R131487,Design and Analysis of Algorithms,CS2104,E2S1,CS
237,R131487,Object Oriented Programming through Java,CS2103,E2S1,CS
238,R131487,Object Oriented Programming through Java Lab,CS1707,E2S1,CS
239,R131512,Object Oriented Programming through Java,CS2103,E2S1,CS
240,R131518,Switching Circuits and Logic Design Lab,CS2801,E2S1,CS
241,R131543,Design and Analysis of Algorithms,CS2104,E2S1,CS
242,R131543,Object Oriented Programming through Java Lab,CS1707,E2S1,CS
243,R131548,Design and Analysis of Algorithms,CS2104,E2S1,CS
244,R131554,Database Management Systems,CS1301,E2S1,CS
245,R131554,Object Oriented Programming through Java,CS2103,E2S1,CS
246,R131554,Switching Circuits and Logic Design,CS2201,E2S1,CS
247,R131581,Switching Circuits and Logic Design,CS2201,E2S1,CS
248,R131641,Database Management Systems,CS1301,E2S1,CS
249,R131641,Switching Circuits and Logic Design,CS2201,E2S1,CS
250,R131641,Switching Circuits and Logic Design Lab,CS2801,E2S1,CS
251,R131672,Database Management Systems,CS1301,E2S1,CS
252,R131672,Database Management Systems Lab,CS1706,E2S1,CS
253,R131672,Design and Analysis of Algorithms,CS2104,E2S1,CS
254,R131672,Object Oriented Programming through Java,CS2103,E2S1,CS
255,R131672,Object Oriented Programming through Java Lab,CS1707,E2S1,CS
256,R131672,Switching Circuits and Logic Design,CS2201,E2S1,CS
257,R131672,Switching Circuits and Logic Design Lab,CS2801,E2S1,CS
258,R131674,Database Management Systems,CS1301,E2S1,CS
259,R131674,Object Oriented Programming through Java,CS2103,E2S1,CS
260,R131674,Switching Circuits and Logic Design,CS2201,E2S1,CS
261,R131678,Database Management Systems,CS1301,E2S1,CS
262,R131701,Database Management Systems,CS1301,E2S1,CS
263,R131709,Database Management Systems Lab,CS1706,E2S1,CS
264,R131709,Object Oriented Programming through Java Lab,CS1707,E2S1,CS
265,R131722,Database Management Systems,CS1301,E2S1,CS
266,R131722,Design and Analysis of Algorithms,CS2104,E2S1,CS
267,R131722,Object Oriented Programming through Java Lab,CS1707,E2S1,CS
268,R131726,Database Management Systems,CS1301,E2S1,CS
269,R131726,Database Management Systems Lab,CS1706,E2S1,CS
270,R131726,Design and Analysis of Algorithms,CS2104,E2S1,CS
271,R131726,Object Oriented Programming through Java Lab,CS1707,E2S1,CS
272,R131749,Database Management Systems,CS1301,E2S1,CS
273,R131749,Design and Analysis of Algorithms,CS2104,E2S1,CS
274,R131749,Switching Circuits and Logic Design,CS2201,E2S1,CS
275,R131750,Object Oriented Programming through Java Lab,CS1707,E2S1,CS
276,R131794,Design and Analysis of Algorithms,CS2104,E2S1,CS
277,R131794,Switching Circuits and Logic Design,CS2201,E2S1,CS
278,R131822,Design and Analysis of Algorithms,CS2104,E2S1,CS
279,R131862,Database Management Systems,CS1301,E2S1,CS
280,R131862,Design and Analysis of Algorithms,CS2104,E2S1,CS
281,R131862,Switching Circuits and Logic Design,CS2201,E2S1,CS
